id,total
981,7.5
982,5.0
983,3.75
984,6.2
985,5.0
986,3.0
987,8.4
988,4.4
989,9.25
990,5.0
991,2.0
992,3.75
993,7.0
994,6.0
995,4.0
996,3.5
997,2.5
998,2.5
999,7.5
1000,2.5
1001,6.0
1002,2.5
1003,4.5
1004,6.0
1005,8.15
1006,3.0
1007,6.05
1008,5.0
1009,5.0
1010,6.2
1011,3.0
1012,6.6
1013,3.0
1014,4.75
1015,3.0
1016,5.45
1017,3.5
1018,6.0
1019,4.25
1020,5.0
1021,3.1
1022,8.5
1023,6.0
1024,7.65
1025,5.0
1026,7.0
1027,3.5
1028,3.5
1029,9.0
1030,7.5
1031,6.0
1032,3.1
1033,3.0
1034,7.0
1035,6.0
1036,5.75
1037,10.5
1038,5.0
1039,9.0
1040,4.25
1041,2.55
1042,8.0
1043,9.5
1044,6.0
1045,7.5
1046,2.5
1047,3.5
1048,6.2
1049,6.25
1050,7.5
1051,9.0
1052,5.0
1053,7.0
1054,4.0
1055,7.5
1056,6.1
1057,5.0
1058,4.4
1059,3.0
1060,4.5
1061,6.0
1062,5.0
1063,7.5
1064,6.0
1065,7.5
1066,5.0
1067,6.75
1068,5.0
1069,3.0
1070,3.75
1071,8.25
1072,7.0
1073,4.4
1074,6.0
1075,3.1
1076,2.5
1077,3.0
1078,4.5
1079,3.75
1080,3.75
1081,3.0
1082,3.5
1083,11.5
1084,6.0
1085,6.0
1086,6.35
1087,4.0
1088,3.0
1089,5.0
1090,2.5
1091,10.75
1092,9.75
1093,2.5
1094,8.5
1095,8.5
1096,2.2
1097,3.0
1098,3.0
1099,5.75
1100,5.7
1101,3.75
1102,10.5
1103,6.0
1104,2.2
1105,8.5
1106,2.5
1107,2.5
1108,6.75
1109,8.5
1110,3.5
1111,7.5
1112,4.75
1113,3.0
1114,2.2
1115,3.1
1116,3.5
1117,3.0
1118,4.9
1119,3.75
1120,5.0
1121,6.2
1122,5.0
1123,8.0
1124,12.25
1125,6.0
1126,4.75
1127,2.55
1128,4.0
1129,6.0
1130,10.5
1131,6.0
1132,2.5
1133,2.5
1134,4.5
1135,7.0
1136,8.5
1137,8.5
1138,6.0
1139,6.0
1140,3.1
1141,8.5
1142,9.5
1143,6.0
1144,6.75
1145,5.75
1146,3.0
1147,3.0
1148,4.9
1149,6.0
1150,2.2
1151,3.0
1152,8.0
1153,2.5
1154,5.0
1155,6.5
1156,8.0
1157,6.0
1158,6.0
1159,3.0
1160,2.5
1161,3.0
1162,4.9
1163,9.25
1164,2.5
1165,7.5
1166,2.5
1167,4.9
1168,4.0
1169,6.25
1170,12.75
1171,3.0
1172,12.75
1173,3.0
1174,4.25
1175,5.0
1176,3.0
1177,3.0
1178,2.0
1179,4.75
1180,2.5
1181,8.0
1182,3.1
1183,9.5
1184,7.0
1185,6.0
1186,2.5
1187,6.0
1188,9.95
1189,7.0
1190,7.5
1191,3.0
1192,5.1
1193,3.75
1194,2.5
1195,7.0
1196,8.5
1197,7.0
1198,3.0
1199,5.0
1200,8.0
1201,8.5
1202,5.0
1203,7.5
1204,5.0
1205,6.2
1206,7.0
1207,3.0
1208,6.0
1209,4.4
1210,6.0
1211,7.5
1212,2.45
1213,5.0
1214,5.0
1215,10.75
1216,12.0
1217,10.75
1218,2.2
1219,6.0
1220,8.0
1221,2.5
1222,2.5
1223,7.0
1224,7.5
1225,2.5
1226,6.0
1227,7.5
1228,3.0
1229,9.5
1230,5.0
1231,3.0
1232,6.0
1233,8.5
1234,7.5
1235,7.9
1236,4.25
1237,6.0
1238,5.0
1239,5.0
1240,4.25
1241,6.2
1242,6.0
1243,7.5
1244,11.75
1245,3.5
1246,6.25
1247,6.0
1248,7.0
1249,6.25
1250,7.0
1251,9.0
1252,8.5
1253,6.2
1254,2.5
1255,6.5
1256,4.9
1257,5.7
1258,5.0
1259,3.0
1260,8.75
1261,5.0
1262,5.0
1263,6.0
1264,5.0
1265,2.5
1266,6.25
1267,6.25
1268,9.4
1269,9.95
1270,6.0
1271,3.5
1272,3.0
1273,3.0
1274,9.5
1275,4.9
1276,4.75
1277,7.5
1278,4.25
1279,2.0
1280,2.0
1281,6.1
1282,6.0
1283,3.1
1284,9.5
1285,2.5
1286,3.0
1287,2.55
1288,6.0
1289,6.35
1290,2.5
1291,4.4
1292,6.0
1293,7.0
1294,2.2
1295,3.75
1296,7.0
1297,6.0
1298,3.0
1299,3.1
1300,7.0
1301,2.0
1302,2.0
1303,3.1
1304,2.5
1305,3.75
1306,3.5
1307,2.5
1308,8.5
1309,4.0
1310,2.5
1311,6.0
1312,5.0
1313,3.75
1314,5.0
1315,2.5
1316,6.0
1317,2.5
1318,5.0
1319,6.0
1320,8.5
1321,5.0
1322,5.0
1323,2.5
1324,6.0
1325,6.0
1326,2.0
1327,3.0
1328,9.25
1329,3.0
1330,2.5
1331,7.5
1332,5.0
1333,3.75
1334,7.5
1335,5.0
1336,9.5
1337,5.0
1338,3.75
1339,4.0
1340,6.0
1341,2.55
1342,6.5
1343,8.0
1344,8.0
1345,4.4
1346,6.5
1347,3.1
1348,6.85
1349,2.5
1350,2.5
1351,6.5
1352,2.5
1353,8.4
1354,8.5
1355,4.0
1356,10.5
1357,8.75
1358,7.5
1359,7.0
1360,3.0
1361,3.0
1362,3.0
1363,7.0
1364,3.0
1365,6.0
1366,4.25
1367,6.25
1368,6.0
1369,3.0
1370,6.0
1371,6.0
1372,3.1
1373,3.5
1374,5.0
1375,7.5
1376,6.85
1377,6.25
1378,5.0
1379,2.5
1380,4.4
1381,5.2
1382,4.0
1383,11.75
1384,6.0
1385,5.0
1386,6.0
1387,2.45
1388,2.5
1389,6.0
1390,5.0
1391,11.0
1392,3.0
1393,7.5
1394,3.0
1395,7.5
1396,6.0
1397,6.0
1398,3.5
1399,12.25
1400,7.5
1401,5.0
1402,3.0
1403,8.5
1404,2.5
1405,2.5
1406,9.5
1407,3.0
1408,3.0
1409,5.0
1410,6.0
1411,6.5
1412,10.75
1413,2.5
1414,6.0
1415,5.0
1416,2.5
1417,3.1
1418,6.0
1419,3.5
1420,6.0
1421,6.6
1422,4.5
1423,6.0
1424,9.5
1425,7.0
1426,2.55
1427,7.5
1428,3.0
1429,6.0
1430,3.5
1431,2.5
1432,3.0
1433,9.5
1434,6.75
1435,6.0
1436,2.5
1437,6.0
1438,3.1
1439,3.0
1440,5.0
1441,4.4
1442,5.0
1443,8.0
1444,8.5
1445,6.0
1446,3.75
1447,7.4
1448,6.2
1449,2.0
1450,6.0
1451,3.0
1452,4.9
1453,6.0
1454,2.5
1455,5.0
1456,6.0
1457,6.0
1458,7.5
1459,4.0
1460,2.2
1461,8.0
1462,5.0
1463,3.5
1464,6.0
1465,6.0
1466,6.0
1467,2.0
1468,4.0
1469,2.0
1470,4.0
1471,5.0
1472,3.0
1473,5.1
1474,6.0
1475,2.5
1476,10.75
1477,6.75
1478,3.0
1479,6.0
1480,2.0
1481,3.0
1482,2.5
1483,7.0
1484,2.5
1485,3.75
1486,3.75
1487,6.0
1488,7.0
1489,3.75
1490,3.75
1491,6.2
1492,2.0
1493,6.0
1494,3.75
1495,7.75
1496,5.0
1497,3.0
1498,3.75
1499,4.0
1500,9.25
1501,8.5
1502,3.0
1503,6.25
1504,8.25
1505,2.5
1506,2.5
1507,4.0
1508,5.0
1509,3.75
1510,5.75
1511,3.75
1512,7.0
1513,3.0
1514,3.75
1515,8.0
1516,6.0
1517,3.0
1518,3.0
1519,6.2
1520,3.1
1521,4.75
1522,3.0
1523,8.25
1524,3.75
1525,4.9
1526,3.0
1527,3.1
1528,6.0
1529,6.5
1530,3.75
1531,6.0
1532,2.5
1533,3.1
1534,4.25
1535,3.0
1536,6.0
1537,7.5
1538,4.0
1539,6.35
1540,2.5
1541,9.5
1542,3.0
1543,3.0
1544,9.75
1545,6.0
1546,3.0
1547,5.0
1548,5.0
1549,4.4
1550,2.2
1551,4.75
1552,3.0
1553,2.2
1554,3.0
1555,8.0
1556,7.5
1557,4.75
1558,5.1
1559,5.0
1560,6.0
1561,3.5
1562,4.9
1563,3.0
1564,3.5
1565,5.0
1566,3.0
1567,3.5
1568,2.2
1569,13.0
1570,4.0
1571,4.4
1572,3.0
1573,4.25
1574,2.5
1575,2.5
1576,4.4
1577,2.5
1578,2.55
1579,3.0
1580,4.4
1581,6.0
1582,6.0
1583,5.0
1584,6.0
1585,2.45
1586,6.0
1587,3.5
1588,5.0
1589,4.0
1590,8.0
1591,3.5
1592,2.0
1593,7.5
1594,6.0
1595,3.0
1596,7.0
1597,2.0
1598,2.5
1599,3.5
1600,9.25
1601,8.5
1602,6.0
1603,4.75
1604,4.25
1605,3.1
1606,4.25
1607,4.25
1608,7.5
1609,2.5
1610,3.0
1611,2.45
1612,3.75
1613,4.0
1614,2.5
1615,2.5
1616,5.0
1617,3.0
1618,5.0
1619,3.0
1620,3.0
1621,8.0
1622,6.25
1623,3.0
1624,5.0
1625,7.0
1626,6.0
1627,2.5
1628,3.0
1629,3.0
1630,8.5
1631,5.0
1632,6.0
1633,2.5
1634,4.75
1635,8.0
1636,3.5
1637,3.0
1638,8.5
1639,5.1
1640,5.0
1641,6.0
1642,9.75
1643,6.25
1644,7.4
1645,2.0
1646,5.0
1647,2.55
1648,2.5
1649,3.0
1650,3.0
1651,3.0
1652,2.0
1653,2.2
1654,4.4
1655,2.5
1656,5.0
1657,4.4
1658,6.0
1659,6.25
1660,5.0
1661,6.0
1662,6.0
1663,9.0
1664,4.5
1665,2.55
1666,7.5
1667,3.0
1668,2.55
1669,6.0
1670,12.75
1671,3.0
1672,3.75
1673,4.25
1674,3.5
1675,3.0
1676,3.0
1677,6.75
1678,6.0
1679,6.0
1680,2.0
1681,5.0
1682,7.0
1683,2.5
1684,10.25
1685,4.0
1686,2.5
1687,6.0
1688,5.0
1689,3.75
1690,3.0
1691,3.1
1692,5.0
1693,7.5
1694,6.0
1695,3.5
1696,3.1
1697,7.0
1698,3.75
1699,7.75
1700,5.0
1701,5.0
1702,9.5
1703,6.0
1704,3.0
1705,3.0
1706,3.0
1707,7.65
1708,6.0
1709,8.5
1710,9.5
1711,7.0
1712,7.0
1713,6.0
1714,6.0
1715,8.5
1716,2.5
1717,9.25
1718,6.0
1719,3.0
1720,13.25
1721,2.5
1722,2.5
1723,3.0
1724,3.5
1725,3.5
1726,6.0
1727,6.3
1728,7.5
1729,9.95
1730,5.0
1731,3.1
1732,6.0
1733,3.0
1734,8.0
1735,8.5
1736,3.0
1737,6.25
1738,2.5
1739,12.25
1740,6.75
1741,8.25
1742,6.2
1743,6.0
1744,5.0
1745,6.25
1746,3.75
1747,2.5
1748,4.0
1749,8.15
1750,7.0
1751,8.25
1752,6.75
1753,2.5
1754,3.0
1755,3.0
1756,8.5
1757,6.0
1758,2.0
1759,2.0
1760,6.0
1761,5.0
1762,3.0
1763,5.1
1764,8.9
1765,2.0
1766,6.2
1767,3.0
1768,5.0
1769,5.0
1770,3.5
1771,4.4
1772,2.5
1773,3.1
1774,6.2
1775,3.0
1776,6.0
1777,2.2
1778,7.0
1779,6.0
1780,2.5
1781,2.2
1782,3.0
1783,3.0
1784,2.5
1785,3.75
1786,6.75
1787,2.55
1788,3.5
1789,2.5
1790,8.0
1791,4.4
1792,5.0
1793,10.5
1794,4.0
1795,7.5
1796,5.0
1797,3.75
1798,6.0
1799,6.0
1800,3.1
1801,3.1
1802,5.0
1803,6.0
1804,5.0
1805,2.55
1806,6.0
1807,11.0
1808,6.0
1809,4.0
1810,3.1
1811,7.0
1812,8.5
1813,9.0
1814,6.0
1815,6.0
1816,7.0
1817,6.5
1818,6.0
1819,7.5
1820,6.0
1821,6.5
1822,8.0
1823,6.0
1824,3.0
1825,3.75
1826,3.1
1827,4.4
1828,6.0
1829,7.5
1830,5.0
1831,8.5
1832,7.75
1833,4.4
1834,5.0
1835,6.75
1836,8.5
1837,3.5
1838,2.5
1839,6.0
1840,4.4
1841,6.0
1842,9.5
1843,2.55
1844,10.5
1845,2.5
1846,3.0
1847,3.0
1848,2.2
1849,6.2
1850,7.0
1851,9.0
1852,2.5
1853,6.0
1854,6.0
1855,2.45
1856,2.5
1857,5.0
1858,7.5
1859,4.4
1860,4.25
1861,6.0
1862,6.0
1863,3.0
1864,3.75
1865,2.2
1866,9.7
1867,5.0
1868,8.0
1869,4.4
1870,4.75
1871,3.0
1872,4.0
1873,2.5
1874,9.5
1875,9.0
1876,3.0
1877,4.9
1878,11.25
1879,6.75
1880,6.0
1881,4.9
1882,2.5
1883,5.0
1884,7.5
1885,6.0
1886,7.5
1887,9.25
1888,4.5
1889,10.75
1890,7.5
1891,4.25
1892,7.5
1893,6.0
1894,2.0
1895,2.5
1896,6.0
1897,3.0
1898,2.5
1899,6.0
1900,9.5
1901,6.0
1902,13.0
1903,4.4
1904,2.5
1905,3.0
1906,3.0
1907,4.25
1908,3.75
1909,8.5
1910,6.0
1911,5.0
1912,4.0
1913,9.5
1914,8.25
1915,8.5
1916,2.5
1917,7.0
1918,6.2
1919,8.0
1920,7.5
1921,6.0
1922,10.75
1923,6.0
1924,4.0
1925,2.5
1926,6.0
1927,6.0
1928,5.0
1929,6.0
1930,3.0
1931,4.5
1932,7.5
1933,5.45
1934,3.0
1935,6.2
1936,4.0
1937,6.0
1938,2.55
1939,8.5
1940,3.0
1941,4.75
1942,8.5
1943,7.5
1944,7.5
1945,6.25
1946,6.25
1947,7.0
1948,4.25
1949,6.75
1950,3.0
1951,3.0
1952,3.0
1953,3.75
1954,6.0
1955,7.5
1956,6.0
1957,3.75
1958,9.0
1959,5.0
1960,3.0
1961,5.0
1962,7.5
1963,6.0
1964,6.0
1965,5.0
1966,3.0
1967,2.5
1968,2.5
1969,5.0
1970,9.75
1971,7.25
1972,2.5
1973,5.0
1974,5.0
1975,4.4
1976,9.25
1977,7.0
1978,6.85
1979,4.4
1980,4.75
1981,2.5
1982,3.0
1983,6.75
1984,3.0
1985,5.0
1986,5.0
1987,8.5
1988,4.5
1989,4.0
1990,12.75
1991,6.0
1992,3.0
1993,3.0
1994,6.0
1995,4.0
1996,7.5
1997,8.0
1998,7.0
1999,5.0
2000,2.5
2001,8.25
2002,6.0
2003,3.5
2004,7.5
2005,3.1
2006,2.5
2007,6.2
2008,12.5
2009,2.5
2010,6.0
2011,5.0
2012,6.25
2013,5.0
2014,5.0
2015,6.0
2016,10.75
2017,5.0
2018,4.0
2019,2.5
2020,3.75
2021,3.5
2022,2.0
2023,6.25
2024,7.0
2025,8.75
2026,6.0
2027,5.0
2028,2.45
2029,2.2
2030,6.0
2031,7.5
2032,4.9
2033,3.75
2034,3.5
2035,3.0
2036,4.0
2037,7.75
2038,3.75
2039,5.0
2040,3.1
2041,3.0
2042,3.5
2043,6.0
2044,3.75
2045,9.5
2046,3.0
2047,4.4
2048,4.9
2049,4.25
2050,6.0
2051,5.0
2052,6.0
2053,2.0
2054,7.5
2055,2.5
2056,6.0
2057,6.0
2058,4.5
2059,12.0
2060,5.0
2061,3.0
2062,3.0
2063,2.5
2064,7.0
2065,3.0
2066,2.5
2067,3.75
2068,4.0
2069,3.75
2070,7.0
2071,5.75
2072,5.0
2073,2.5
2074,2.5
2075,6.5
2076,2.5
2077,6.0
2078,2.5
2079,7.5
2080,2.5
2081,5.0
2082,2.2
2083,3.75
2084,5.0
2085,6.0
2086,2.5
2087,6.0
2088,6.0
2089,7.5
2090,4.4
2091,8.25
2092,4.4
2093,2.0
2094,6.2
2095,3.75
2096,6.25
2097,3.0
2098,6.0
2099,5.45
2100,6.0
2101,4.9
2102,3.75
2103,6.0
2104,9.0
2105,8.25
2106,3.0
2107,3.0
2108,2.2
2109,8.15
2110,2.2
2111,2.5
2112,3.1
2113,8.5
2114,2.5
2115,2.5
2116,2.5
2117,2.2
2118,2.5
2119,8.0
2120,3.75
2121,9.5
2122,5.0
2123,4.75
2124,8.0
2125,3.5
2126,8.5
2127,13.0
2128,2.5
2129,5.75
2130,5.0
2131,5.0
2132,3.0
2133,4.4
2134,5.0
2135,6.0
2136,7.0
2137,6.2
2138,3.1
2139,6.0
2140,3.75
2141,9.25
